,UniProt ID,Site,Type
2372,P16112,436,HexHexNAc
2373,P16112,2061,HexHexNAc
2374,P16112,2049,HexHexNAc
2375,P16112,1891,HexHexNAc
2376,P16112,703,HexHexNAc
2377,P16112,440,HexHexNAc
2378,P16112,2215,HexHexNAc
2379,P16112,1888,HexHexNAc
2380,P16112,2132,HexHexNAc
2381,P16112,1881,HexHexNAc
2382,P16112,1933,HexHexNAc
2383,P16112,374,HexHexNAc
2384,P16112,376,HexHexNAc
2385,P16112,2063,HexHexNAc
2386,P16112,2258,HexHexNAc
2387,P16112,2255,HexHexNAc
2388,P16112,2103,HexHexNAc2
2389,P16112,61,Hex2HexNAc2
2390,P16112,2188,Hex2HexNAc2
2391,P16112,2035,Hex2HexNAc2
2392,P16112,371,Hex2HexNAc2
2393,P16112,400,HexNAc
2394,O00468,496,HexHexNAc
2395,O00468,994,HexHexNAc
2396,O00468,896,HexHexNAc
2397,O00468,204,HexHexNAc
2398,O00468,1261,HexHexNAc
2399,O00468,1095,HexHexNAc
2400,O00468,987,Hex2HexNAc2
2401,O00468,985,Hex3HexNAc3
2402,O00468,1258,Hex2HexNAc4
2403,Q6P4F1,433,HexHexNAc
2404,Q6P4F1,424,HexHexNAc
2405,P26572,100,HexHexNAc
2406,Q10469,74,HexHexNAc
2407,Q09328,121,HexHexNAc
2408,P01009,35,HexHexNAc
2409,P04217,198,HexHexNAc
2410,P08697,397,HexHexNAc
2411,P02765,293,HexHexNAc
2412,P02765,280,HexHexNAc
2413,P01023,26,HexNAc
2414,P01023,885,HexHexNAc
2415,P06733,308,HexNAc
2416,P49641,107,HexHexNAc
2417,Q9UJ37,217,HexHexNAc
2418,P15144,61,HexHexNAc
2419,P15144,457,HexHexNAc
2420,P05067,22,HexHexNAc
2421,Q06481,43,HexHexNAc
2422,Q9UKU9,268,HexHexNAc
2423,Q9BY76,87,HexHexNAc
2424,Q9BY76,315,HexHexNAc
2425,Q9BY76,316,HexHexNAc
2426,Q8NI99,251,HexHexNAc
2427,P01019,440,HexHexNAc
2428,P01008,418,HexHexNAc
2429,Q13790,303,HexHexNAc
2430,Q13790,302,HexHexNAc
2431,Q13790,57,Hex2HexNAc2
2432,O14791,59,HexHexNAc
2433,P08519,3667,HexHexNAc
2434,P08519,16,HexNAc
2435,P08519,4115,HexHexNAc
2436,P08519,3553,HexHexNAc
2437,P08519,133,HexHexNAc
2438,P08519,3773,HexHexNAc
2439,P08519,128,HexHexNAc
2440,Q12797,280,HexHexNAc
2441,Q12797,176,HexHexNAc
2442,Q12797,114,HexHexNAc
2443,A0A087X0J4,101,HexHexNAc
2444,Q9BXN1,98,HexHexNAc
2445,A0A024R6A2,1109,Hex2HexNAc3
2446,P98160,2716,HexHexNAc
2447,P98160,2721,HexHexNAc
2448,P98160,2816,HexHexNAc
2449,P98160,1869,HexHexNAc
2450,P98160,2719,HexHexNAc
2451,P98160,2815,HexHexNAc
2452,P98160,2429,HexHexNAc
2453,P98160,3630,HexHexNAc
2454,P98160,2638,HexHexNAc
2455,P98160,2637,HexHexNAc
2456,P98160,2559,HexHexNAc
2457,P98160,3398,HexHexNAc
2458,P98160,3393,HexHexNAc
2459,P98160,1862,HexHexNAc
2460,P98160,972,HexHexNAc
2461,P98160,563,HexHexNAc
2462,P98160,1876,HexHexNAc
2463,P98160,1147,HexHexNAc
2464,P98160,1145,HexHexNAc
2465,P98160,2646,HexHexNAc
2466,P98160,3032,HexHexNAc
2467,P98160,3401,HexHexNAc
2468,P98160,3399,HexHexNAc
2469,P98160,361,HexHexNAc
2470,P98160,3405,HexHexNAc
2471,P98160,260,Hex3HexNAc3
2472,P98160,251,Hex2HexNAc3
2473,P98160,3392,HexHexNAc
2474,P35613,212,HexHexNAc
2475,P15291,66,HexHexNAc
2476,P15291,79,HexHexNAc
2477,P15291,58,HexHexNAc
2478,P15291,115,HexHexNAc
2479,Q09327,61,HexHexNAc
2480,Q96JF0,41,HexHexNAc
2481,Q9Y5Z0,70,HexHexNAc
2482,P21810,56,HexHexNAc
2483,P21810,58,HexHexNAc
2484,Q13873,137,HexHexNAc
2485,Q96GW7,569,HexHexNAc
2486,Q96GW7,384,HexHexNAc
2487,Q16581,238,HexHexNAc
2488,Q16581,233,HexHexNAc
2489,P04003,55,HexHexNAc
2490,Q9NYQ6,215,HexHexNAc
2491,Q9NYQ6,213,Hex2HexNAc2
2492,Q9HCU4,2212,HexHexNAc
2493,O75309,65,HexHexNAc
2494,O75309,705,HexHexNAc
2495,O75309,666,HexHexNAc
2496,Q9HBB8,650,HexHexNAc
2497,Q9HBB8,640,HexHexNAc
2498,Q9HBB8,609,Hex2HexNAc2
2499,P27824,49,HexNAc
2500,O43852,224,HexHexNAc
2501,O75976,226,HexHexNAc
2502,Q9NQ79,637,HexHexNAc
2503,P49913,66,HexHexNAc
2504,P26842,149,HexHexNAc
2505,P16070,627,HexHexNAc
2506,P16070,398,HexHexNAc
2507,P16070,271,Hex2HexNAc2
2508,O43866,130,HexHexNAc
2509,P48960,265,HexHexNAc
2510,P14209,87,HexHexNAc
2511,P14209,86,HexHexNAc
2512,P14209,85,HexHexNAc
2513,Q8TCZ2,69,HexHexNAc
2514,Q8TCZ2,114,HexHexNAc
2515,B4DEL3,365,HexHexNAc
2516,B4DEL3,364,Hex2HexNAc2
2517,B4DUJ2,115,HexHexNAc
2518,B4DSV9,475,HexHexNAc
2519,B4DSV9,316,HexHexNAc
2520,B4DSV9,135,HexHexNAc
2521,B4DSV9,383,HexHexNAc
2522,B4DSV9,378,Hex3HexNAc3
2523,B4DSV9,25,HexHexNAc3
2524,A8K309,222,HexHexNAc
2525,X5D7A8,373,HexHexNAc
2526,Q4KMG0,940,Hex2HexNAc2
2527,Q13231,392,HexHexNAc
2528,Q8TDX6,101,HexHexNAc
2529,Q6UVK1,2204,HexHexNAc
2530,Q6UVK1,2203,Hex2HexNAc2
2531,Q70JA7,593,HexHexNAc
2532,Q70JA7,122,HexHexNAc
2533,P10645,191,HexHexNAc
2534,P10645,48,HexHexNAc
2535,Q8TDQ1,137,HexHexNAc
2536,Q8TDQ1,136,Hex2HexNAc2
2537,Q8TDQ1,135,Hex3HexNAc3
2538,Q8TDQ1,140,HexHexNAc
2539,Q496F6,142,HexHexNAc
2540,P00740,218,HexHexNAc
2541,P12259,832,HexHexNAc
2542,P12259,1223,HexHexNAc
2543,P12259,1268,HexHexNAc
2544,P12259,1200,HexHexNAc
2545,P12259,1329,HexHexNAc
2546,P12259,1410,HexHexNAc
2547,P12259,1284,HexHexNAc
2548,P12259,1310,HexHexNAc
2549,P12259,1265,HexHexNAc
2550,P12259,1418,HexHexNAc
2551,P12259,1129,HexHexNAc
2552,P12259,1239,HexHexNAc
2553,P12259,1212,HexHexNAc
2554,P12259,1194,HexHexNAc
2555,P12259,1202,HexHexNAc
2556,P12259,1292,HexHexNAc
2557,P12259,1120,HexHexNAc
2558,P12259,1247,Hex2HexNAc2
2559,P12259,1238,Hex2HexNAc2
2560,P12259,1211,Hex2HexNAc2
2561,P00451,1396,HexNAc
2562,P00451,869,HexHexNAc
2563,P00742,188,Hex2HexNAc2
2564,P00748,299,Hex2HexNAc2
2565,P02452,172,HexHexNAc
2566,P02452,948,HexHexNAc
2567,P02452,103,HexHexNAc
2568,P02461,152,HexHexNAc
2569,P02461,96,HexHexNAc
2570,P02461,146,HexHexNAc
2571,P02462,1532,HexHexNAc
2572,P02462,1525,HexHexNAc
2573,P20908,540,HexHexNAc
2574,P20908,387,HexHexNAc
2575,P20908,424,HexHexNAc
2576,P20908,426,HexHexNAc
2577,P20908,315,HexHexNAc
2578,P20908,313,Hex2HexNAc2
2579,P12109,701,HexHexNAc
2580,P12109,703,HexHexNAc
2581,P27658,577,HexHexNAc
2582,P12107,508,HexHexNAc
2583,Q99715,1181,HexHexNAc
2584,Q99715,1180,Hex2HexNAc2
2585,Q05707,1214,HexNAc
2586,Q05707,1336,HexNAc2
2587,Q05707,727,HexHexNAc
2588,Q05707,353,HexHexNAc
2589,Q05707,1010,HexHexNAc
2590,Q05707,731,HexHexNAc
2591,P39059,1210,HexHexNAc
2592,P39059,279,HexHexNAc
2593,P39059,282,HexHexNAc
2594,P39059,528,HexHexNAc
2595,P39059,1188,HexHexNAc
2596,P39059,411,HexHexNAc
2597,P39059,514,HexHexNAc
2598,P39059,513,Hex2HexNAc2
2599,P39059,37,HexHexNAc
2600,P39059,360,HexHexNAc
2601,P39059,35,HexHexNAc
2602,P39059,33,HexHexNAc
2603,P39059,520,HexHexNAc
2604,P39059,263,HexHexNAc
2605,P39059,386,Hex3HexNAc4
2606,P39060,731,HexHexNAc
2607,P39060,194,HexHexNAc
2608,P39060,1556,HexHexNAc
2609,P39060,735,HexHexNAc
2610,P39060,733,HexHexNAc
2611,P39060,96,HexHexNAc
2612,P39060,719,HexHexNAc
2613,P39060,1567,HexHexNAc
2614,P39060,95,Hex2HexNAc2
2615,P39060,192,Hex2HexNAc2
2616,P39060,727,Hex2HexNAc2
2617,P39060,79,HexHexNAc
2618,P39060,93,HexHexNAc
2619,P39060,474,HexHexNAc
2620,P39060,1711,HexHexNAc
2621,P39060,1717,HexHexNAc
2622,P39060,697,HexHexNAc
2623,P39060,43,HexHexNAc
2624,P39060,696,HexHexNAc
2625,P39060,736,HexHexNAc
2626,P39060,718,Hex2HexNAc2
2627,P39060,472,HexHexNAc
2628,Q96P44,440,HexHexNAc
2629,Q8NFW1,449,HexHexNAc
2630,Q8NFW1,462,HexHexNAc
2631,Q96A83,172,HexHexNAc
2632,Q8IZC6,586,Hex2HexNAc2
2633,Q2UY09,1055,HexHexNAc
2634,Q2UY09,1012,HexHexNAc
2635,Q2UY09,1054,Hex2HexNAc2
2636,P08123,632,HexHexNAc
2637,P08123,860,HexHexNAc
2638,P08572,265,HexHexNAc
2639,P05997,188,HexHexNAc
2640,P12110,218,HexHexNAc
2641,P12110,58,HexHexNAc
2642,P25940,323,HexHexNAc
2643,P25940,350,HexHexNAc
2644,P25940,232,HexHexNAc
2645,P25940,330,HexHexNAc
2646,P12111,3100,HexHexNAc
2647,P12111,1423,HexHexNAc
2648,P12111,1619,HexHexNAc
2649,P12111,3101,HexHexNAc
2650,P12111,1627,HexHexNAc
2651,D3DSM5,209,HexHexNAc
2652,D3DSM5,194,Hex2HexNAc2
2653,Q9NZP8,209,HexHexNAc
2654,P0C0L4,1439,HexHexNAc
2655,Q9NPY3,473,HexHexNAc
2656,Q9NPY3,553,HexHexNAc
2657,P02748,24,HexHexNAc
2658,P02748,32,HexHexNAc
2659,P02748,258,HexHexNAc
2660,Q9BXR6,283,HexHexNAc
2661,Q9Y240,279,HexHexNAc
2662,Q9Y240,95,HexHexNAc4
2663,Q9Y240,101,Hex2HexNAc2
2664,Q9Y240,277,HexHexNAc
2665,Q9Y240,103,HexHexNAc
2666,Q86T13,330,Hex2HexNAc2
2667,Q86T13,341,HexHexNAc
2668,A5D8T8,356,HexHexNAc
2669,Q9BXN2,112,Hex2HexNAc2
2670,Q9UBG0,662,HexHexNAc
2671,Q9UBG0,650,HexHexNAc
2672,O60494,2904,HexHexNAc
2673,O60494,3591,HexHexNAc
2674,O60494,688,HexNAc
2675,O60494,1972,HexHexNAc
2676,Q9H2A7,178,HexHexNAc
2677,Q9H2A7,152,HexHexNAc
2678,P35520,434,HexHexNAc
2679,Q9NZV1,904,HexHexNAc
2680,Q9H0B8,241,HexHexNAc
2681,Q9H0B8,254,HexHexNAc
2682,O95727,272,HexHexNAc
2683,O95727,271,Hex2HexNAc2
2684,Q9UBP4,28,HexHexNAc
2685,Q9UBP4,39,HexHexNAc
2686,P16444,360,HexHexNAc
2687,Q9H4A9,69,HexHexNAc
2688,O14672,194,HexHexNAc
2689,Q96DT5,2523,HexNAc2
2690,Q8IZA0,235,HexHexNAc
2691,Q8IZA0,238,HexHexNAc
2692,Q8IZA0,299,HexHexNAc
2693,Q8IZA0,260,HexHexNAc
2694,Q8IZA0,234,Hex2HexNAc2
2695,Q14118,343,Hex2HexNAc2
2696,Q9Y227,80,HexHexNAc
2697,Q12805,106,HexHexNAc
2698,Q12805,109,HexHexNAc
2699,Q12805,105,HexHexNAc
2700,Q12805,121,HexHexNAc
2701,Q12805,110,HexHexNAc
2702,Q12805,98,Hex2HexNAc2
2703,Q12805,88,HexHexNAc
2704,G3V0G6,118,HexHexNAc
2705,P15502,300,HexHexNAc
2706,P15502,86,HexHexNAc
2707,Q9Y6C2,483,HexHexNAc
2708,Q9Y6C2,159,HexHexNAc
2709,Q9Y6C2,417,HexHexNAc
2710,Q9BXX0,812,HexHexNAc
2711,Q9BXX0,790,HexHexNAc
2712,Q9BXX0,248,HexHexNAc
2713,Q9BXX0,842,HexHexNAc
2714,Q9BXX0,245,HexHexNAc
2715,Q9BXX0,310,HexHexNAc
2716,Q9BXX0,309,HexHexNAc
2717,Q9BXX0,307,HexHexNAc
2718,Q9BXX0,305,HexHexNAc
2719,Q9NT22,522,HexHexNAc
2720,P17813,344,HexHexNAc
2721,P17813,343,HexHexNAc
2722,P17813,337,HexHexNAc
2723,P17813,336,Hex2HexNAc2
2724,Q9ULC0,168,HexHexNAc
2725,Q9ULC0,140,HexHexNAc
2726,Q9ULC0,166,HexHexNAc
2727,Q9ULC0,76,HexHexNAc
2728,Q9ULC0,165,Hex2HexNAc2
2729,Q9ULC0,64,HexHexNAc
2730,Q9ULC0,135,HexHexNAc
2731,Q9ULC0,77,HexHexNAc
2732,Q9ULC0,155,Hex2HexNAc2
2733,Q9ULC0,134,Hex2HexNAc2
2734,Q9ULC0,118,HexNAc
2735,Q969X5,138,HexHexNAc
2736,Q9Y282,130,HexHexNAc
2737,Q9HCU0,519,HexHexNAc
2738,Q9HCU0,506,HexHexNAc
2739,Q9HCU0,494,HexHexNAc
2740,Q9HCU0,413,HexHexNAc
2741,Q9HCU0,530,HexHexNAc
2742,Q9HCU0,401,HexHexNAc
2743,Q9HCU0,665,HexHexNAc
2744,Q9HCU0,669,HexHexNAc
2745,Q9HCU0,545,HexHexNAc
2746,Q9HCU0,472,HexHexNAc
2747,Q9HCU0,456,HexHexNAc
2748,Q9HCU0,459,HexHexNAc
2749,Q9HCU0,448,HexHexNAc
2750,Q9HCU0,559,HexHexNAc
2751,Q9HCU0,428,HexHexNAc
2752,Q9HCU0,543,Hex3HexNAc3
2753,Q19T08,69,HexHexNAc
2754,Q19T08,71,HexHexNAc
2755,Q19T08,68,Hex2HexNAc2
2756,Q9Y6I3,462,HexHexNAc
2757,O95208,578,HexNAc
2758,Q99808,63,HexHexNAc
2759,P28324,235,HexHexNAc2
2760,O75821,129,HexHexNAc
2761,P43005,185,HexHexNAc
2762,O43909,563,HexHexNAc
2763,Q16610,138,HexHexNAc
2764,Q16610,80,HexHexNAc
2765,Q16610,130,HexHexNAc
2766,O94769,84,HexHexNAc
2767,O94769,58,HexHexNAc2
2768,Q86XX4,2076,HexHexNAc
2769,Q8IXL6,214,HexHexNAc
2770,P08294,29,HexHexNAc
2771,Q6ZNA5,182,HexHexNAc
2772,Q9UGM5,160,HexHexNAc
2773,P35555,2711,HexHexNAc
2774,P02671,375,HexHexNAc
2775,P02671,501,HexHexNAc
2776,P02671,534,HexHexNAc
2777,P02671,351,HexHexNAc
2778,P02671,338,HexHexNAc
2779,P02671,546,HexHexNAc
2780,P02671,397,HexHexNAc
2781,P02671,499,HexHexNAc
2782,P02671,341,HexHexNAc
2783,P02671,357,HexHexNAc
2784,P02671,359,HexHexNAc
2785,P02671,320,HexHexNAc
2786,P02671,318,HexHexNAc
2787,P02671,315,HexHexNAc
2788,P02675,108,HexHexNAc
2789,P21802,40,HexHexNAc
2790,Q14314,118,HexHexNAc
2791,Q14314,119,HexHexNAc
2792,Q06828,67,HexHexNAc
2793,P02751,2040,HexHexNAc
2794,P02751,2045,HexHexNAc
2795,P02751,2130,HexHexNAc
2796,P02751,1611,HexHexNAc
2797,P02751,2024,HexHexNAc
2798,P02751,1605,HexHexNAc
2799,P02751,2020,HexHexNAc
2800,P02751,2202,HexHexNAc
2801,P02751,2039,HexHexNAc
2802,P02751,771,HexHexNAc
2803,P02751,1743,HexHexNAc
2804,P02751,818,HexHexNAc
2805,P02751,2211,HexHexNAc
2806,P02751,1627,HexHexNAc
2807,P02751,1551,HexHexNAc
2808,P02751,1717,HexHexNAc
2809,P02751,617,HexHexNAc
2810,P02751,2119,Hex2HexNAc2
2811,H0Y7Z1,66,HexHexNAc
2812,H0Y7Z1,67,HexHexNAc
2813,Q4ZHG4,888,HexHexNAc
2814,P23142,489,HexNAc
2815,P98095,316,HexHexNAc
2816,P98095,350,HexHexNAc
2817,P98095,240,Hex2HexNAc2
2818,P98095,210,HexHexNAc
2819,P98095,421,HexHexNAc
2820,P98095,293,HexHexNAc
2821,P98095,672,HexHexNAc
2822,P98095,241,HexHexNAc
2823,P98095,309,HexHexNAc
2824,P98095,255,HexHexNAc
2825,P98095,391,Hex2HexNAc2
2826,P98095,390,Hex3HexNAc3
2827,Q9UBX5,86,HexHexNAc
2828,Q9UBX5,106,HexNAc
2829,Q53RD9,177,HexHexNAc
2830,Q12841,107,HexHexNAc
2831,P78423,272,HexHexNAc
2832,Q9UP38,241,HexHexNAc
2833,Q9UP38,239,Hex2HexNAc2
2834,Q13467,168,HexHexNAc
2835,O60353,136,HexHexNAc
2836,O60353,141,HexHexNAc
2837,O75084,191,HexHexNAc
2838,Q96DB9,123,HexHexNAc
2839,C9J3S3,44,HexHexNAc
2840,Q99999,51,HexHexNAc
2841,Q99999,45,HexHexNAc
2842,Q99999,44,Hex2HexNAc2
2843,O00451,401,HexHexNAc
2844,O00451,396,Hex3HexNAc3
2845,O60609,77,HexHexNAc
2846,P06396,426,HexHexNAc
2847,P07093,359,HexHexNAc
2848,P14314,343,HexHexNAc
2849,P14314,263,HexHexNAc
2850,P14314,363,HexHexNAc
2851,P42261,362,HexNAc2
2852,Q07075,68,HexHexNAc
2853,Q07075,66,Hex2HexNAc2
2854,Q07075,63,HexHexNAc3
2855,Q07075,64,Hex2HexNAc3
2856,P36269,442,HexHexNAc
2857,P36269,441,HexHexNAc
2858,A0A024RA55,333,HexHexNAc
2859,A0A024RA55,338,HexHexNAc
2860,A0A024RA55,336,HexHexNAc
2861,Q5VSG8,83,HexHexNAc
2862,Q92896,70,HexHexNAc
2863,Q92896,69,HexHexNAc
2864,Q8NBJ4,299,HexHexNAc
2865,Q8NBJ4,362,HexHexNAc
2866,O60565,66,HexHexNAc
2867,O94927,236,HexNAc
2868,P28906,162,Hex3HexNAc3
2869,P68871,45,HexNAc2
2870,P05546,104,HexHexNAc
2871,P05546,457,HexHexNAc
2872,P05546,454,HexHexNAc
2873,P05546,453,HexHexNAc
2874,Q96D42,210,HexHexNAc
2875,Q96D42,240,HexHexNAc
2876,Q8TDQ0,174,HexHexNAc
2877,Q8TDQ0,178,HexHexNAc
2878,Q04756,95,HexHexNAc
2879,Q04756,92,HexHexNAc
2880,Q04756,70,HexHexNAc
2881,Q8WWV6,242,HexHexNAc
2882,P01889,158,HexHexNAc
2883,Q14520,293,HexHexNAc
2884,Q14520,289,HexHexNAc
2885,Q9Y4L1,634,HexNAc
2886,Q9Y6R7,2634,HexHexNAc
2887,Q9Y6R7,3835,HexHexNAc
2888,Q9Y6R7,1432,HexHexNAc
2889,P01876,117,HexHexNAc
2890,P01876,114,HexHexNAc
2891,P01860,122,HexNAc
2892,P01591,109,HexHexNAc
2893,P01593,27,HexHexNAc
2894,P15814,193,HexNAc
2895,O14498,379,HexHexNAc
2896,O14498,371,HexHexNAc
2897,Q6WRI0,1471,HexHexNAc
2898,Q8N436,58,HexHexNAc
2899,Q8N436,56,HexHexNAc
2900,P08476,30,HexHexNAc
2901,P09529,47,HexHexNAc
2902,P09529,35,HexHexNAc
2903,P06213,791,HexNAc
2904,P06213,786,HexHexNAc
2905,P06213,790,HexHexNAc
2906,P08069,684,HexHexNAc
2907,P18065,166,HexHexNAc
2908,Q16270,31,HexHexNAc
2909,Q16270,39,HexHexNAc
2910,Q16270,188,HexHexNAc
2911,P35858,32,HexHexNAc
2912,P08514,876,Hex2HexNAc2
2913,P19827,623,HexHexNAc
2914,P19823,690,Hex2HexNAc2
2915,P08887,335,Hex2HexNAc2
2916,Q6ZWJ8,413,HexHexNAc
2917,Q6ZWJ8,38,Hex2HexNAc2
2918,Q96Q89,18,HexHexNAc
2919,P01042,546,Hex2HexNAc2
2920,P01042,408,HexHexNAc
2921,P01042,599,HexHexNAc
2922,P01042,401,HexHexNAc
2923,P01042,533,HexHexNAc
2924,P01042,407,Hex2HexNAc2
2925,P01042,400,Hex2HexNAc2
2926,P01042,532,Hex2HexNAc2
2927,P01042,542,Hex2HexNAc2
2928,P01042,120,Hex2HexNAc2
2929,Q9UEF7,115,HexHexNAc
2930,O43278,317,HexHexNAc
2931,O43278,373,HexHexNAc
2932,O43278,334,HexHexNAc
2933,O43291,134,HexHexNAc
2934,Q9NPC4,68,HexHexNAc
2935,Q9NPC4,65,HexHexNAc
2936,P24043,2743,HexHexNAc
2937,P24043,2741,HexHexNAc
2938,P24043,2747,HexHexNAc
2939,Q16787,477,HexHexNAc
2940,Q16363,264,HexHexNAc
2941,O15230,1259,HexHexNAc
2942,P11047,1170,HexHexNAc
2943,P46379,260,HexHexNAc
2944,Q14766,872,HexHexNAc
2945,Q14766,869,HexHexNAc
2946,Q14766,846,HexHexNAc
2947,Q14766,278,HexHexNAc
2948,Q14766,661,HexHexNAc
2949,Q14766,1601,HexHexNAc
2950,Q14766,920,HexHexNAc
2951,Q14766,878,HexHexNAc
2952,Q14766,831,HexHexNAc
2953,Q14766,290,HexHexNAc
2954,Q14766,845,Hex2HexNAc2
2955,Q14767,312,HexHexNAc
2956,Q14767,518,HexHexNAc
2957,Q14767,273,HexHexNAc
2958,Q14767,267,HexHexNAc
2959,Q14767,308,HexHexNAc
2960,Q14767,288,HexHexNAc
2961,Q14767,311,HexHexNAc
2962,Q14767,468,HexHexNAc
2963,Q14767,285,HexHexNAc
2964,Q14767,802,HexHexNAc
2965,Q14767,278,HexHexNAc
2966,Q14767,839,HexHexNAc
2967,Q14767,509,HexHexNAc
2968,Q14767,813,HexHexNAc
2969,Q14767,831,Hex2HexNAc2
2970,Q9NS15,534,HexHexNAc
2971,Q9NS15,532,HexHexNAc
2972,Q8N2S1,501,HexHexNAc
2973,Q8N2S1,1486,HexHexNAc
2974,Q8N2S1,530,HexHexNAc
2975,Q8N2S1,35,HexHexNAc
2976,Q8N2S1,33,HexHexNAc
2977,Q8N2S1,31,HexHexNAc
2978,Q8N2S1,542,HexHexNAc
2979,Q8N2S1,231,HexNAc
2980,Q8N2S1,45,HexNAc
2981,Q8N2S1,497,HexHexNAc
2982,Q8N2S1,535,HexHexNAc
2983,Q8N2S1,268,HexNAc
2984,Q6UX15,206,Hex2HexNAc2
2985,Q8WUT4,44,HexHexNAc
2986,Q8WUT4,540,HexHexNAc
2987,O43155,407,HexHexNAc
2988,Q8N6Y2,227,HexHexNAc
2989,Q9NT99,497,HexHexNAc
2990,Q7Z2Q7,500,HexHexNAc
2991,Q8N423,447,HexHexNAc
2992,Q8N423,445,HexHexNAc
2993,O75022,430,HexHexNAc
2994,Q8NHJ6,233,Hex2HexNAc2
2995,Q8NHJ6,246,HexHexNAc
2996,A0A0G2JMX5,425,HexHexNAc
2997,O75023,445,HexHexNAc
2998,O75023,443,HexHexNAc
2999,O75023,434,HexHexNAc
3000,Q6GTX8,141,HexHexNAc
3001,P16150,94,HexHexNAc
3002,P16150,93,HexHexNAc
3003,P06734,314,HexHexNAc
3004,P01130,235,HexHexNAc
3005,P98164,107,HexHexNAc
3006,P98164,2992,HexHexNAc
3007,P98164,2863,HexHexNAc
3008,P98164,1108,HexHexNAc
3009,P98164,1103,HexHexNAc
3010,P98164,3834,HexHexNAc
3011,P98164,212,HexNAc
3012,P98164,109,Hex2HexNAc2
3013,P98164,3718,HexHexNAc
3014,P98164,66,HexHexNAc
3015,P98164,146,HexHexNAc
3016,P98164,221,HexHexNAc
3017,P98164,1148,HexHexNAc
3018,P98164,3031,HexHexNAc
3019,P98164,2740,HexHexNAc
3020,P98164,1066,HexHexNAc
3021,P98164,2905,HexHexNAc
3022,P98164,2821,HexHexNAc
3023,P98164,1023,HexHexNAc
3024,P98164,3924,HexHexNAc
3025,P98164,1018,HexHexNAc
3026,P98164,110,HexHexNAc2
3027,O75096,184,HexHexNAc
3028,O75096,70,HexHexNAc
3029,P51884,320,HexHexNAc
3030,Q9Y5Y7,216,HexHexNAc
3031,Q7Z3D4,253,HexHexNAc
3032,Q9UQV4,215,HexHexNAc
3033,Q08397,283,HexHexNAc
3034,P09603,420,HexHexNAc
3035,P09603,233,HexHexNAc
3036,P09603,426,Hex2HexNAc2
3037,P09603,229,Hex2HexNAc2
3038,P09603,185,HexHexNAc
3039,P22897,937,HexHexNAc
3040,P22897,790,HexHexNAc
3041,P22897,1093,HexHexNAc
3042,P34810,137,HexHexNAc3
3043,Q6NUT3,200,HexHexNAc
3044,O43451,81,HexHexNAc
3045,O43451,84,HexHexNAc
3046,O43451,83,HexHexNAc
3047,O43451,80,Hex2HexNAc2
3048,Q9NR34,98,HexHexNAc
3049,Q9NR34,58,HexHexNAc
3050,O00339,860,HexHexNAc
3051,O00339,866,HexHexNAc
3052,Q99542,280,HexHexNAc
3053,Q9NPA2,306,HexHexNAc
3054,Q9BRK3,163,HexHexNAc
3055,Q9NR99,842,HexHexNAc
3056,Q9NR99,1272,HexHexNAc
3057,Q9NR99,1559,Hex2HexNAc2
3058,Q9NR99,880,HexHexNAc
3059,Q9NR99,1270,Hex2HexNAc2
3060,Q9NR99,1022,HexHexNAc
3061,Q9NR99,1377,HexHexNAc
3062,Q9NR99,923,HexHexNAc
3063,Q9NR99,882,HexHexNAc
3064,Q9NR99,1185,HexHexNAc
3065,Q9NR99,1038,HexHexNAc
3066,Q9NR99,1115,Hex2HexNAc2
3067,O95866,73,HexHexNAc
3068,Q16853,47,HexHexNAc
3069,A6NFA1,395,HexHexNAc
3070,Q5JXM2,91,HexHexNAc
3071,P55001,54,HexHexNAc
3072,P55001,90,HexHexNAc
3073,Q13361,68,HexHexNAc
3074,P08571,336,HexHexNAc
3075,P08571,364,HexHexNAc
3076,P08571,362,HexHexNAc
3077,A0A087WVJ0,7,Hex2HexNAc2
3078,P15941,130,Hex2HexNAc2
3079,P15941,144,HexHexNAc
3080,Q9H8L6,692,HexHexNAc
3081,Q9H8L6,357,HexHexNAc
3082,Q9H8L6,626,HexHexNAc
3083,Q9H8L6,518,HexHexNAc
3084,Q9H8L6,512,HexHexNAc
3085,Q8NI22,32,HexHexNAc
3086,O75095,1524,HexHexNAc
3087,Q7Z7M0,1149,HexHexNAc
3088,P20138,240,HexHexNAc
3089,P20138,239,HexHexNAc
3090,Q9UJJ9,228,HexHexNAc
3091,Q3T906,1074,HexHexNAc
3092,Q3T906,657,HexHexNAc
3093,Q96PD5,181,HexHexNAc
3094,P01160,75,HexHexNAc
3095,Q15223,339,HexHexNAc
3096,Q9NQS3,373,HexHexNAc
3097,Q9NQS3,367,HexHexNAc
3098,Q9NQS3,374,HexHexNAc
3099,Q92859,434,HexHexNAc
3100,Q59FP8,123,HexHexNAc
3101,Q59FP8,122,Hex2HexNAc2
3102,Q6UXI9,362,Hex2HexNAc2
3103,Q6UXI9,363,HexHexNAc
3104,Q6UXI9,327,HexHexNAc
3105,Q8IZJ1,41,HexHexNAc
3106,Q9NQX5,164,Hex2HexNAc2
3107,Q9NQX5,161,Hex2HexNAc2
3108,P58401,508,HexHexNAc
3109,P41271,148,HexHexNAc
3110,O14594,871,HexHexNAc
3111,Q04721,1420,HexHexNAc
3112,Q99466,95,Hex2HexNAc2
